Name|md5|Machine|SizeOfOptionalHeader|Characteristics|MajorLinkerVersion|MinorLinkerVersion|SizeOfCode|SizeOfInitializedData|SizeOfUninitializedData|AddressOfEntryPoint|BaseOfCode|BaseOfData|ImageBase|SectionAlignment|FileAlignment|MajorOperatingSystemVersion|MinorOperatingSystemVersion|MajorImageVersion|MinorImageVersion|MajorSubsystemVersion|MinorSubsystemVersion|SizeOfImage|SizeOfHeaders|CheckSum|Subsystem|DllCharacteristics|SizeOfStackReserve|SizeOfStackCommit|SizeOfHeapReserve|SizeOfHeapCommit|LoaderFlags|NumberOfRvaAndSizes|SectionsNb|SectionsMeanEntropy|SectionsMinEntropy|SectionsMaxEntropy|SectionsMeanRawsize|SectionsMinRawsize|SectionMaxRawsize|SectionsMeanVirtualsize|SectionsMinVirtualsize|SectionMaxVirtualsize|ImportsNbDLL|ImportsNb|ImportsNbOrdinal|ExportNb|ResourcesNb|ResourcesMeanEntropy|ResourcesMinEntropy|ResourcesMaxEntropy|ResourcesMeanSize|ResourcesMinSize|ResourcesMaxSize|LoadConfigurationSize|VersionInformationSize|legitimate
f9965e2e-4041-11e7-8be8-80e65024849a.file|31d5f481153ccd2829558720f8d90d81|332|224|271|7|10|327680|749568|0|204993|4096|331776|4194304|4096|4096|4|0|0|0|4|0|1081344|4096|1109493|2|0|1048576|4096|1048576|4096|0|16|4|5.71114439524|3.70322277333|7.81560299434|264192.0|12288|630784|265760.25|28820|627336|15|427|2|0|85|4.09159426248|0.960953135828|7.99664015712|7325.37647059|20|182713|72|17|0
8f8c9eba-aa57-11e6-b811-80e65024849a.file|c7364dadfead4d753c71028c0bbff1a0|332|224|259|9|0|67584|24064|0|42885|4096|73728|4194304|4096|512|5|0|0|0|4|0|151552|1024|127745|2|34048|1048576|4096|1048576|4096|0|16|5|4.07044121104|0.22091378451|6.57240673605|18329.6|512|67584|27752.6|16|67394|9|163|1|0|18|4.10693813352|1.96897512723|5.70412730743|695.222222222|44|2998|0|0|0
d0a696f0-ce59-11e6-934f-80e65024849a.file|b3aa7897f91d154448ca43c228ae7a8e|332|224|271|7|10|339968|999424|0|218191|4096|344064|4194304|4096|4096|4|0|0|0|4|0|1343488|4096|1365106|2|0|1048576|4096|1048576|4096|0|16|4|5.70196172842|3.73172609735|7.60217774193|329728.0|12288|880640|332765.5|28852|877720|15|439|2|0|84|3.84010383305|0.960953135828|7.99708871773|10393.7857143|20|387380|72|17|0
d72bd5d4-9b65-11e6-8871-80e65024849a.file|3c4de20e464146bec844471867bd1628|332|224|8462|2|50|51200|18944|0|45842|4096|57344|268435456|4096|512|4|0|0|0|4|0|81920|1024|77710|2|0|1048576|4096|1048576|4096|0|16|4|5.18279628644|3.04800455669|6.17339934358|17152.0|512|51200|17242.75|256|50843|9|89|0|0|0|0|0|0|0|0|0|0|0|0
120dbcd4-c5d3-11e6-9bec-80e65024849a.file|a7593f0cb215231cd18877d846efeb59|332|224|8450|12|0|56832|146944|0|16559|4096|61440|268435456|4096|512|5|1|0|0|5|1|217088|1024|0|2|320|1048576|4096|1048576|4096|0|16|5|5.81247533006|4.03183130723|7.35378913584|39116.8|1024|113152|40456.8|896|120940|3|77|0|0|2|4.08603214777|3.2604497798|4.91161451574|364.5|348|381|72|11|0
835ad585-adcb-11e6-9137-80e65024849a.file|8fa3b2b77707795aa2c0e7c933206d09|332|224|8482|10|0|145408|39424|4096|148950|4096|155648|4194304|4096|512|5|0|0|0|5|0|204800|1024|208834|2|320|1048576|4096|1048576|4096|0|16|7|4.38393385068|0.0|7.05422937445|26404.5714286|0|144896|26704.5714286|10|144886|8|23|0|0|3|3.78275846202|3.35272734935|4.00105742862|4552.0|748|6488|0|17|0
85f6a899-fcba-11e6-a669-80e65024849a.file|4f851a9c8d9717ed4f172e6b3527a8b2|332|224|258|9|0|946176|24576|2277376|3221696|2281472|3227648|16777216|4096|512|4|0|6|1|4|0|3252224|4096|1042027|2|33216|262144|8192|1048576|4096|0|16|3|4.5439211646|0.0|7.99966729801|322218.666667|0|943616|1082709.33333|24576|2277376|19|24|0|0|100|6.17253386293|0.0|7.99915464308|13487.34|20|193072|72|16|0
f0d24d54-db13-11e6-bba6-80e65024849a.file|086ca0d2e06f7cf7c15f0f74bc6db518|332|224|271|7|10|339968|999424|0|218191|4096|344064|4194304|4096|4096|4|0|0|0|4|0|1343488|4096|1386083|2|0|1048576|4096|1048576|4096|0|16|4|5.70203186353|3.73172609735|7.60217774193|329728.0|12288|880640|332765.5|28852|877720|15|439|2|0|84|3.84010383305|0.960953135828|7.99708871773|10393.7857143|20|387380|72|17|0
b926a6ab-9a86-11e6-8a26-80e65024849a.file|d85545a2a45b92260840b922aea156fa|332|224|259|9|0|26624|144384|2048|14154|4096|32768|4194304|4096|512|5|0|6|0|5|0|651264|1024|3480084|2|33792|1048576|4096|1048576|4096|0|16|5|3.54461255527|0.0|6.47083482789|10547.2|0|26624|127746.4|6418|454656|8|168|1|0|12|3.56814635614|2.40320055668|5.45919569629|1488.58333333|48|9640|0|16|0
f78d0e51-a6ae-11e6-a5e9-80e65024849a.file|b1991c1a07b343756e410fb62ad06b9e|332|224|271|6|0|24576|164864|1024|12557|4096|28672|4194304|4096|512|4|0|6|0|4|0|229376|1024|223074|2|32768|1048576|4096|1048576|4096|0|16|5|4.04939970247|0.0|6.43229528851|6758.4|0|24576|43815.6|2536|154936|7|153|1|0|6|3.14853176184|2.16096404744|5.19264976896|354.5|20|744|0|0|0
f508fda8-f41a-11e6-bb91-80e65024849a.file|4f851a9c8d9717ed4f172e6b3527a8b2|332|224|258|9|0|946176|24576|2277376|3221696|2281472|3227648|16777216|4096|512|4|0|6|1|4|0|3252224|4096|1042027|2|33216|262144|8192|1048576|4096|0|16|3|4.5439211646|0.0|7.99966729801|322218.666667|0|943616|1082709.33333|24576|2277376|19|24|0|0|100|6.17253386293|0.0|7.99915464308|13487.34|20|193072|72|16|0
edfa7035-21a2-11e7-a138-80e65024849a.file|086ca0d2e06f7cf7c15f0f74bc6db518|332|224|271|7|10|339968|999424|0|218191|4096|344064|4194304|4096|4096|4|0|0|0|4|0|1343488|4096|1386083|2|0|1048576|4096|1048576|4096|0|16|4|5.70203186353|3.73172609735|7.60217774193|329728.0|12288|880640|332765.5|28852|877720|15|439|2|0|84|3.84010383305|0.960953135828|7.99708871773|10393.7857143|20|387380|72|17|0
59ff0fd4-c907-11e6-bcee-80e65024849a.file|abe90fa0c80c00832ed0c51f0f6dede0|332|224|33167|2|25|173056|153088|0|177240|4096|180224|4194304|4096|512|5|0|0|0|5|0|360448|1024|361829|2|0|1048576|16384|1048576|4096|0|16|9|3.80641403068|0.0|7.55046733332|36238.2222222|0|171520|37368.8888889|8|171344|21|231|0|0|17|6.0320293235|2.7119455038|7.99560444839|7406.52941176|16|76734|0|18|0
af24c017-5713-11e7-87ca-80e65024849a.file|4fe89cb7f5829f64992d2942b9100320|332|224|271|6|0|25600|186368|2048|12960|4096|32768|4194304|4096|512|4|0|6|0|4|0|286720|1024|0|2|34112|1048576|4096|1048576|4096|0|16|5|3.96447842807|0.0|6.48463588503|7372.8|0|25600|55211.8|3672|176088|7|166|1|0|7|3.19687455884|2.16096404744|5.3003497365|455.714285714|20|1070|0|15|0
aed1133a-b60f-11e6-a7ae-80e65024849a.file|264c355f485e44b76908a6556e48252b|332|224|271|6|0|25088|141824|2048|13238|4096|32768|4194304|4096|512|4|0|6|0|4|0|262144|1024|0|2|34112|1048576|4096|1048576|4096|0|16|5|3.94459853312|0.0|6.45023172617|7782.4|0|25088|49336.2|5028|131896|7|166|1|0|12|2.99076020936|1.97133528531|5.29536068515|520.5|34|1638|0|15|0
b9a51397-0ae8-11e7-8e88-80e65024849a.file|8a916ce8bac56ad0cc040507f70dccf2|332|224|259|14|0|44032|245248|0|4186|4096|49152|4194304|4096|512|6|0|0|0|6|0|487424|1024|474932|2|320|1048576|4096|1048576|4096|0|16|8|5.306631752|3.39605956343|6.90490965139|53376.0|3584|181248|58482.0|3740|180948|2|109|0|0|35|4.13111726006|1.29173550268|7.98889536552|5099.91428571|16|48250|0|18|0
d3840880-f41a-11e6-8b86-80e65024849a.file|b3aa7897f91d154448ca43c228ae7a8e|332|224|271|7|10|339968|999424|0|218191|4096|344064|4194304|4096|4096|4|0|0|0|4|0|1343488|4096|1365106|2|0|1048576|4096|1048576|4096|0|16|4|5.70196172842|3.73172609735|7.60217774193|329728.0|12288|880640|332765.5|28852|877720|15|439|2|0|84|3.84010383305|0.960953135828|7.99708871773|10393.7857143|20|387380|72|17|0
7146591e-b08b-11e6-86c6-80e65024849a.file|b4cb2af3d9ca46dc2f3444cb1e568c44|332|224|259|12|0|106496|106496|0|4171|4096|110592|4194304|4096|4096|5|1|0|0|5|1|299008|4096|330588|2|320|1048576|4096|1048576|4096|0|16|9|5.18230957273|1.62378830439|6.60025997357|32312.8888889|4096|106496|30776.8888889|5070|104431|8|120|0|0|18|3.95230343028|2.53087565036|7.35402780785|4343.16666667|16|46061|0|18|0
2c8489a1-afb8-11e6-af7d-80e65024849a.file|5cf53ff2d717d768c88fa264934f3361|332|224|271|6|0|23552|117760|1024|12470|4096|28672|4194304|4096|512|4|0|6|0|4|0|245760|1024|0|2|32768|1048576|4096|1048576|4096|0|16|5|4.46338405973|0.0|6.4186984047|9728.0|0|23552|46647.6|4558|108472|8|158|1|0|16|3.9485589431|2.52183228636|6.26611549455|1145.0|104|4264|0|0|0
6ecd62c0-9c08-11e6-a01d-80e65024849a.file|f9c14449e2b64f251ecc82e52693c930|332|224|271|6|0|29184|119808|1024|15827|4096|36864|4194304|4096|512|4|0|6|0|4|0|364544|1024|1948030|2|32768|1048576|4096|1048576|4096|0|16|5|4.11441615152|0.0|6.49232028142|12390.4|0|29184|70269.4|4504|180224|8|154|1|0|16|3.18486299984|2.1053750663|5.21481584993|1634.75|84|9640|0|16|0
a002ab57-fcba-11e6-880a-80e65024849a.file|31d5f481153ccd2829558720f8d90d81|332|224|271|7|10|327680|749568|0|204993|4096|331776|4194304|4096|4096|4|0|0|0|4|0|1081344|4096|1109493|2|0|1048576|4096|1048576|4096|0|16|4|5.71114439524|3.70322277333|7.81560299434|264192.0|12288|630784|265760.25|28820|627336|15|427|2|0|85|4.09159426248|0.960953135828|7.99664015712|7325.37647059|20|182713|72|17|0
6e0d2011-a1a3-11e6-a95e-80e65024849a.file|abb54b9f868764302d6d85874beb6716|332|224|41358|2|25|830464|677888|0|834032|4096|835584|4194304|4096|512|4|0|0|0|4|0|1548288|1024|866847|2|1|4096|1048576|1048576|4096|0|16|3|4.6711003778|0.231158144857|7.99974823744|283306.666667|512|839680|513536.0|512|1527808|16|19|0|0|56|0.189264906648|0.0|4.95651280344|529.839285714|16|2068|0|0|0
bfba0ec0-3766-11e7-9899-80e65024849a.file|086ca0d2e06f7cf7c15f0f74bc6db518|332|224|271|7|10|339968|999424|0|218191|4096|344064|4194304|4096|4096|4|0|0|0|4|0|1343488|4096|1386083|2|0|1048576|4096|1048576|4096|0|16|4|5.70203186353|3.73172609735|7.60217774193|329728.0|12288|880640|332765.5|28852|877720|15|439|2|0|84|3.84010383305|0.960953135828|7.99708871773|10393.7857143|20|387380|72|17|0
874188ba-a4bf-11e6-8dbc-80e65024849a.file|460e2f60ab7c1666516d1413becb957b|332|224|33167|2|25|987136|32768|1470464|2460912|1474560|2461696|4194304|4096|512|5|0|0|0|5|0|2494464|4096|1090786|2|0|1048576|16384|1048576|4096|0|16|3|4.01170513052|0.0|7.9044825052|339285.333333|0|987136|830122.666667|32768|1470464|12|17|0|0|75|6.55978427642|2.44524812209|7.86677302056|6529.66666667|16|223220|0|18|0
150a2af5-c041-11e6-bedf-80e65024849a.file|ab582ff6a74e9f976111ce730d640ad5|332|224|258|9|0|711680|3342848|0|485762|4096|716800|4194304|4096|512|5|0|0|0|5|0|4096000|1024|4122773|2|33088|1048576|4096|1048576|4096|0|16|5|5.62176501388|4.09055360259|7.9725151205|810905.6|16384|3098112|815871.0|42208|3098100|20|472|0|0|36|6.08061693665|1.60303165427|7.99992230918|86003.0833333|64|2829899|72|16|0
ba2cc1dc-c4f3-11e6-923f-80e65024849a.file|6ada1f822e78d42bbcde15446e32b1fb|332|224|33167|2|25|154112|224256|0|160140|4096|163840|4194304|4096|512|5|0|0|0|5|0|417792|1024|401916|2|0|1048576|16384|1048576|4096|0|16|9|3.20720077741|0.0|6.62615893032|42040.8888889|0|210432|43161.5555556|8|210432|20|243|0|0|23|4.4200343048|2.52305617643|7.8940110173|9056.82608696|16|132516|0|18|0
66fd4ea1-adcb-11e6-8367-80e65024849a.file|ee2124b6d33790152d39543881c02e43|332|224|271|6|0|25088|186368|2048|12846|4096|32768|4194304|4096|512|4|0|6|0|4|0|319488|1024|0|2|34112|1048576|4096|1048576|4096|0|16|5|4.211353822|0.0|6.4806797674|10547.2|0|25088|61651.6|5216|176056|8|166|1|0|16|4.00199721742|2.56193367224|6.26611549455|1204.375|104|4264|0|17|0
14d0e173-a71c-11e6-afdb-80e65024849a.file|2667a873c8a46cad9c205ef7838ce5a1|332|224|271|6|0|667648|155648|0|5892|4096|671744|4194304|4096|4096|4|0|0|0|4|0|827392|4096|856554|2|0|1048576|4096|1048576|4096|0|16|5|2.51757029738|0.50098456874|6.01063714148|163020.8|4096|663552|161700.6|725|662706|5|79|0|0|3|3.82138385392|2.85006718924|5.30858401782|2998.33333333|312|7864|0|10|0
f117ac17-d899-11e6-9ed6-80e65024849a.file|8a916ce8bac56ad0cc040507f70dccf2|332|224|259|14|0|44032|245248|0|4186|4096|49152|4194304|4096|512|6|0|0|0|6|0|487424|1024|474932|2|320|1048576|4096|1048576|4096|0|16|8|5.306631752|3.39605956343|6.90490965139|53376.0|3584|181248|58482.0|3740|180948|2|109|0|0|35|4.13111726006|1.29173550268|7.98889536552|5099.91428571|16|48250|0|18|0
b712454c-99fa-11e6-bae3-80e65024849a.file|211e9145dd724e538362face5740e6e2|332|224|259|11|0|112640|155648|0|4171|4096|118784|4194304|4096|1024|5|0|0|0|5|0|286720|1024|218440|2|320|1048576|4096|1048576|4096|0|16|8|5.66479464604|3.06023403785|6.6589935366|25600.0|1024|112640|33251.75|940|112286|8|235|0|0|1|3.37480196581|3.37480196581|3.37480196581|852.0|852|852|0|17|0
bc93efa3-c907-11e6-bfac-80e65024849a.file|218613f0f1d2780f08e754be9e6f8c64|332|224|259|10|0|7168|199168|0|9847|4096|12288|4194304|4096|512|5|1|0|0|5|1|217088|1024|0|2|33024|1048576|4096|1048576|4096|0|16|4|6.15053364113|4.3582486704|7.99736638132|51584.0|1024|195584|51495.5|1668|195128|4|52|0|0|3|7.99248317387|7.98486409378|7.99688441963|64956.6666667|12598|103936|72|0|0
52dec528-9757-11e6-980a-80e65024849a.file|abbaab22c4ba31d445714e5801b04705|332|224|271|6|0|24064|164864|1024|12538|4096|28672|4194304|4096|512|4|0|6|0|4|0|278528|1024|0|2|32768|1048576|4096|1048576|4096|0|16|5|4.45566872804|0.0|6.4401055495|9420.8|0|24064|53078.4|4764|154712|8|155|1|0|13|4.23487688168|2.52183228636|6.26611549455|1231.23076923|104|4264|0|0|0
2ab91cd1-afb8-11e6-956e-80e65024849a.file|4d3ff9cba2e72c28a102a241d8b1dddc|332|224|258|10|0|1759232|906752|0|1167089|4096|1765376|4194304|4096|512|5|1|0|0|5|1|2699264|1024|2731185|2|33088|1048576|4096|1048576|4096|0|16|5|4.63964426842|0.937667352603|6.66093389985|533196.8|1536|1759232|536704.8|1088|1758858|10|269|16|0|3|3.3273597989|1.99807754662|4.79597360227|284.666666667|68|440|0|12|0
9140f9cc-b60f-11e6-af02-80e65024849a.file|4d15601e3441ef948b834bdbf9c72c2a|332|224|33167|2|25|37376|172032|0|39508|4096|45056|4194304|4096|512|1|0|0|0|4|0|237568|1024|0|2|32768|1048576|16384|1048576|4096|0|16|8|2.31516869354|0.0|6.56472124109|26176.0|0|167936|26736.5|8|167776|8|96|0|0|18|4.09880587665|2.86148802917|5.88708091864|9262.33333333|44|67624|0|13|0
aee6ced1-9018-11e7-8dab-80e65024849a.file|9a82e7615a8e385ccad3f2489e3d4270|332|224|8450|2|25|2940928|3294208|0|9236480|4096|2945024|1395916800|4096|512|5|0|0|0|5|0|9342976|1024|3513886|2|0|0|0|1048576|4096|0|16|6|3.39549227208|0.0|7.99936104745|384051.166667|0|2198053|1555942.0|4096|6287360|17|17|0|1|86|0.868473969968|0.0|7.99986301245|34006.6627907|2|1975226|0|10|0
115e06dc-9eb3-11e6-beea-80e65024849a.file|158b710a2ce07e3a34e46118f2ad39f2|332|224|8450|12|0|131072|4096|106496|239632|110592|241664|268435456|4096|512|5|1|0|0|5|1|245760|4096|0|2|320|1048576|4096|1048576|4096|0|16|3|3.88958917361|0.0|7.92920391751|43861.3333333|0|130048|80554.6666667|4096|131072|3|7|0|0|2|4.09069466572|3.26977481571|4.91161451574|364.5|348|381|72|11|0
8ef29ee3-c4f3-11e6-85c7-80e65024849a.file|04c1f2ab60ae004b9990c6632376c3ac|332|224|271|6|0|25088|186368|2048|12846|4096|32768|4194304|4096|512|4|0|6|0|4|0|311296|1024|0|2|34112|1048576|4096|1048576|4096|0|16|5|3.41736765195|0.0|6.46968261173|10342.4|0|25088|59841.2|5216|176056|8|166|1|0|16|1.79938583589|0.0|5.2694044883|1155.0|104|4264|0|10|0
e980d5f0-ce59-11e6-83a6-80e65024849a.file|f0ce8d98b16d0ab87b7e59ad5b0d4e44|332|224|33167|2|25|66560|165888|0|71644|4096|73728|4194304|4096|512|5|0|6|0|5|0|274432|1024|0|2|33088|1048576|16384|1048576|4096|0|16|8|3.26522707493|0.0|6.91538080533|29056.0|0|157696|31566.0|8|157536|11|122|0|0|28|4.58841148549|2.56031160924|7.9455200978|5569.64285714|16|57874|0|15|0
bbc9308c-bbf1-11e6-a3af-80e65024849a.file|d86fac2dc09ef4e755372aa193ef9eef|332|224|271|6|0|25088|186368|2048|12846|4096|32768|4194304|4096|512|4|0|6|0|4|0|311296|1024|0|2|34112|1048576|4096|1048576|4096|0|16|5|3.41736765195|0.0|6.46968261173|10342.4|0|25088|59841.2|5216|176056|8|166|1|0|16|1.79938583589|0.0|5.2694044883|1155.0|104|4264|0|10|0
e9ea2254-c2b4-11e6-8537-80e65024849a.file|2842ce9101ec0eda6c695d08aa223290|332|224|258|9|0|6656|200192|0|4128|4096|12288|4194304|4096|512|5|0|0|0|5|0|221184|1024|0|2|33088|1048576|4096|1048576|4096|0|16|4|4.03226088797|0.24044503451|7.99754699025|51584.0|512|198144|51532.0|808|197890|5|35|0|0|0|0|0|0|0|0|0|72|0|0
da8923cf-0ae8-11e7-9f11-80e65024849a.file|b3aa7897f91d154448ca43c228ae7a8e|332|224|271|7|10|339968|999424|0|218191|4096|344064|4194304|4096|4096|4|0|0|0|4|0|1343488|4096|1365106|2|0|1048576|4096|1048576|4096|0|16|4|5.70196172842|3.73172609735|7.60217774193|329728.0|12288|880640|332765.5|28852|877720|15|439|2|0|84|3.84010383305|0.960953135828|7.99708871773|10393.7857143|20|387380|72|17|0
ec96de6e-fbf0-11e6-8b0e-80e65024849a.file|31d5f481153ccd2829558720f8d90d81|332|224|271|7|10|327680|749568|0|204993|4096|331776|4194304|4096|4096|4|0|0|0|4|0|1081344|4096|1109493|2|0|1048576|4096|1048576|4096|0|16|4|5.71114439524|3.70322277333|7.81560299434|264192.0|12288|630784|265760.25|28820|627336|15|427|2|0|85|4.09159426248|0.960953135828|7.99664015712|7325.37647059|20|182713|72|17|0
dcb3bbb5-fb99-11e6-9a5a-80e65024849a.file|8a916ce8bac56ad0cc040507f70dccf2|332|224|259|14|0|44032|245248|0|4186|4096|49152|4194304|4096|512|6|0|0|0|6|0|487424|1024|474932|2|320|1048576|4096|1048576|4096|0|16|8|5.306631752|3.39605956343|6.90490965139|53376.0|3584|181248|58482.0|3740|180948|2|109|0|0|35|4.13111726006|1.29173550268|7.98889536552|5099.91428571|16|48250|0|18|0
edbc8d28-dcda-11e6-bf98-80e65024849a.file|8a916ce8bac56ad0cc040507f70dccf2|332|224|259|14|0|44032|245248|0|4186|4096|49152|4194304|4096|512|6|0|0|0|6|0|487424|1024|474932|2|320|1048576|4096|1048576|4096|0|16|8|5.306631752|3.39605956343|6.90490965139|53376.0|3584|181248|58482.0|3740|180948|2|109|0|0|35|4.13111726006|1.29173550268|7.98889536552|5099.91428571|16|48250|0|18|0
a7864f94-c040-11e6-9c68-80e65024849a.file|a7593f0cb215231cd18877d846efeb59|332|224|8450|12|0|56832|146944|0|16559|4096|61440|268435456|4096|512|5|1|0|0|5|1|217088|1024|0|2|320|1048576|4096|1048576|4096|0|16|5|5.81247533006|4.03183130723|7.35378913584|39116.8|1024|113152|40456.8|896|120940|3|77|0|0|2|4.08603214777|3.2604497798|4.91161451574|364.5|348|381|72|11|0
6a3a1823-b08b-11e6-8d96-80e65024849a.file|211e9145dd724e538362face5740e6e2|332|224|259|11|0|112640|155648|0|4171|4096|118784|4194304|4096|1024|5|0|0|0|5|0|286720|1024|218440|2|320|1048576|4096|1048576|4096|0|16|8|5.66479464604|3.06023403785|6.6589935366|25600.0|1024|112640|33251.75|940|112286|8|235|0|0|1|3.37480196581|3.37480196581|3.37480196581|852.0|852|852|0|17|0
68dbb7d4-4c81-11e7-a676-80e65024849a.file|f44ccf6e5b37d5caa7b1e284ab371492|332|224|33167|2|25|66560|165888|0|71644|4096|73728|4194304|4096|512|5|0|6|0|5|0|274432|1024|0|2|33088|1048576|16384|1048576|4096|0|16|8|3.26523273635|0.0|6.91542609662|29056.0|0|157696|31566.0|8|157536|11|122|0|0|28|4.58863904771|2.56031160924|7.9455200978|5569.64285714|16|57874|0|15|0
eed6eafd-c2b4-11e6-aafc-80e65024849a.file|7febb2f029a8af648ea447c626e509d3|332|224|258|14|0|62976|40448|0|20218|4096|69632|4194304|4096|512|6|0|0|0|6|0|126976|1024|129871|2|33088|1048576|4096|1048576|4096|0|16|6|4.40280932702|1.6745666343|6.65961334173|17237.3333333|512|62976|17511.3333333|216|62938|5|99|0|0|8|3.84740475288|2.64576300669|5.29971878921|807.375|62|2216|92|16|0
bc1c3aab-99fa-11e6-bd99-80e65024849a.file|4f04423e84f839ee4a0e244b124e0e1c|332|224|271|7|10|221184|569344|0|794624|4096|225280|4194304|4096|4096|4|0|0|0|4|0|798720|4096|0|2|0|1048576|4096|1048576|4096|0|16|5|5.29244915077|3.47663181269|6.98016854831|156467.2|4096|491520|158111.6|4096|490448|12|357|2|0|72|3.23688855278|0.960953135828|6.38381733999|6757.47222222|20|270376|72|0|0
7205760f-531b-11e7-91af-80e65024849a.file|74b1fdac3550bf224e0e3e86fd6b7dca|332|224|271|6|0|25088|141824|2048|13238|4096|32768|4194304|4096|512|4|0|6|0|4|0|245760|1024|0|2|34112|1048576|4096|1048576|4096|0|16|5|4.04664861601|0.0|6.45023172617|7065.6|0|25088|46189.0|3560|131896|7|166|1|0|7|3.19926094645|2.16096404744|5.3003497365|439.142857143|20|1070|0|13|0
d53b088f-c447-11e6-b9c9-80e65024849a.file|0d52da2c01396c84c615da88d51b27d4|332|224|271|6|0|16384|12288|0|17796|4096|20480|4194304|4096|4096|4|0|0|0|4|0|32768|4096|0|2|0|1048576|4096|1048576|4096|0|16|4|3.81932824165|1.90303965371|5.757368765|7168.0|4096|16384|5596.5|2144|14154|8|105|0|0|7|2.80511112044|1.83875868092|3.36457470966|239.714285714|20|768|0|20|0
4d7297dc-99fb-11e6-9fa8-80e65024849a.file|feb0e4a9e482c4a551de22193719b54c|332|224|271|6|0|29184|119808|1024|15827|4096|36864|4194304|4096|512|4|0|6|0|4|0|364544|1024|1987491|2|32768|1048576|4096|1048576|4096|0|16|5|4.11441615152|0.0|6.49232028142|12390.4|0|29184|70269.4|4504|180224|8|154|1|0|16|3.18486299984|2.1053750663|5.21481584993|1634.75|84|9640|0|16|0
e1be65b3-f41a-11e6-825d-80e65024849a.file|086ca0d2e06f7cf7c15f0f74bc6db518|332|224|271|7|10|339968|999424|0|218191|4096|344064|4194304|4096|4096|4|0|0|0|4|0|1343488|4096|1386083|2|0|1048576|4096|1048576|4096|0|16|4|5.70203186353|3.73172609735|7.60217774193|329728.0|12288|880640|332765.5|28852|877720|15|439|2|0|84|3.84010383305|0.960953135828|7.99708871773|10393.7857143|20|387380|72|17|0
bf89467a-49eb-11e7-9854-80e65024849a.file|a1792915deecbf6064563e33bfc34b4b|332|224|258|9|0|112128|202240|0|58663|4096|118784|4194304|4096|512|5|0|0|0|5|0|335872|1024|368674|2|0|1048576|4096|1048576|4096|0|16|6|5.20805009977|0.0|7.75219444203|52394.6666667|512|112128|53371.0|9|111719|15|190|2|0|36|3.26606919649|1.07875492481|5.70914906553|1382.80555556|20|19496|72|0|0
c0b67335-3270-11e7-878c-80e65024849a.file|086ca0d2e06f7cf7c15f0f74bc6db518|332|224|271|7|10|339968|999424|0|218191|4096|344064|4194304|4096|4096|4|0|0|0|4|0|1343488|4096|1386083|2|0|1048576|4096|1048576|4096|0|16|4|5.70203186353|3.73172609735|7.60217774193|329728.0|12288|880640|332765.5|28852|877720|15|439|2|0|84|3.84010383305|0.960953135828|7.99708871773|10393.7857143|20|387380|72|17|0
be645180-a46c-11e6-9851-80e65024849a.file|8915452ee0b8e754ee7b047a849a01a2|332|224|774|2|24|51200|47104|5632|163984|0|4096|16777216|4096|512|5|0|1|0|4|0|208896|1024|182645|3|4160|2097152|4096|1048576|4096|0|16|14|4.82660736507|0.0|7.74341620005|12178.2857143|0|51200|12577.4285714|55|50752|7|69|0|0|11|4.12648984743|2.61331937355|5.79657704644|1745.45454545|48|9040|0|16|0
9c7ba03a-b5b0-11e6-a4b2-80e65024849a.file|ccf144aeac7853afe7b5183dafc69bf9|332|224|258|8|0|73728|126976|0|80142|8192|81920|4194304|8192|4096|4|0|0|0|4|0|212992|4096|227069|2|34112|1048576|4096|1048576|4096|0|16|3|4.61498835038|0.0164084645156|7.33868032583|66901.3333333|4096|122880|64600.0|12|121832|1|1|0|0|12|4.91967882168|2.49973472444|7.9752123158|10096.3333333|146|79918|0|15|0
e1d94ca8-3b15-11e7-893b-80e65024849a.file|086ca0d2e06f7cf7c15f0f74bc6db518|332|224|271|7|10|339968|999424|0|218191|4096|344064|4194304|4096|4096|4|0|0|0|4|0|1343488|4096|1386083|2|0|1048576|4096|1048576|4096|0|16|4|5.70203186353|3.73172609735|7.60217774193|329728.0|12288|880640|332765.5|28852|877720|15|439|2|0|84|3.84010383305|0.960953135828|7.99708871773|10393.7857143|20|387380|72|17|0
bf84b8a8-3d1b-11e7-9496-80e65024849a.file|4f851a9c8d9717ed4f172e6b3527a8b2|332|224|258|9|0|946176|24576|2277376|3221696|2281472|3227648|16777216|4096|512|4|0|6|1|4|0|3252224|4096|1042027|2|33216|262144|8192|1048576|4096|0|16|3|4.5439211646|0.0|7.99966729801|322218.666667|0|943616|1082709.33333|24576|2277376|19|24|0|0|100|6.17253386293|0.0|7.99915464308|13487.34|20|193072|72|16|0
e00f2b80-ca8e-11e6-b68e-80e65024849a.file|d8012989362c634ae2f5d6453bac46f2|332|224|8462|2|50|62976|22528|0|57649|4096|69632|268435456|4096|512|4|0|0|0|4|0|98304|1024|127356|2|0|1048576|4096|1048576|4096|0|16|4|5.31846009744|3.04800455669|6.61844777486|20992.0|512|62976|21149.75|256|62699|9|97|0|0|0|0|0|0|0|0|0|0|0|0
